0243,Hopevale Campus of CYAAA,-15.295194,145.108213,1581.077221,3,,,,Campus,,,,,Cnr Thiele and Poland Streets,Hope Vale,4895,Head of Campus,c/- Hope Vale Post Office,Hope Vale,via Cooktown,4895,07,(07) 4060 9888,,(07) 4060 9800,www.hopevaless.eq.edu.au,PY,06,Far North Queensland,Leichhardt,Cook,Hope Vale (S),8009,Cape York Aboriginal Australian Academy,State School
0244,Chinchilla State School,-26.740669,150.626385,248.2590486,2,,,,State School,,,,34-40,Bell Street,Chinchilla,4413,Principal,PO Box 414,Chinchilla,,4413,08,(07) 4672 9222,,(07) 4672 9200,www.chinchilss.eq.edu.au,0P,06,Darling Downs South West,Maranoa,Warrego,Western Downs (R),0244,Chinchilla State School,State School
0245,Thornton State School,-27.798024,152.371982,70.05795285,1,,,,State School,,,,4,Thornton School Road,Thornton,4341,Principal,4 Thornton School Road,Thornton,,4341,05,(07) 5466 7141,,(07) 5466 7102,www.thorntonss.eq.edu.au,PY,06,Darling Downs South West,Wright,Lockyer,Lockyer Valley (R),0245,Thornton State School,State School
0247,Silkstone State School,-27.619052,152.784514,25.06144709,1,,,,State School,,,,,Molloy Street,Silkstone,4304,Principal,Molloy Street,Silkstone,,4304,10,(07) 3437 2111,,(07) 3281 8059,www.silkstonss.eq.edu.au,PY,06,Metropolitan,Blair,Ipswich,Ipswich (C),0247,Silkstone State School,State School
0250,Ferny Hills State School,-27.401753,152.94406,10.53509376,1,,,,State School,,,,,Illuta Avenue,Ferny Hills,4055,Principal,PO Box 347,Ferny Hills,,4055,08,(07) 3550 5444,,(07) 3550 5400,www.fernhillss.eq.edu.au,PY,06,Metropolitan,Dickson,Ferny Grove,Moreton Bay (R),0250,Ferny Hills State School,State School
0254,Herberton State School,-17.373755,145.378212,1368.963406,3,,,,State School,,,,,Elwyn Phillips Memorial Drive,Moomin,4887,Principal,Elwyn Phillips Memorial Drive,Herberton,,4887,08,(07) 4096 1333,,(07) 4096 1300,www.herbertonss.eq.edu.au,PY,10,Far North Queensland,Kennedy,Dalrymple,Tablelands (R),0254,Herberton State School,State School
0264,Manly West State School,-27.46818,153.173511,18.16768182,1,,,,State School,,,,226,Manly Road,Manly West,4179,Principal,226 Manly Road,Manly West,,4179,08,(07) 3906 8333,,(07) 3906 8300,www.manlywestss.eq.edu.au,PY,06,Metropolitan,Bonner,Lytton,Brisbane (C),0264,Manly West State School,State School
0265,Minimbah State School,-27.110745,152.924212,42.35049835,1,,,,State School,,,,,Cnr Walkers Road & Minimbah Drive,Morayfield,4506,Principal,Cnr Walkers Road & Minimbah Drive,Morayfield,,4506,09,(07) 5431 7333,,(07) 5431 7300,www.minimbahss.eq.edu.au,PY,06,North Coast,Longman,Morayfield,Moreton Bay (R),0265,Minimbah State School,State School
0266,Dingo State School,-23.645771,149.330138,563.1411487,2,,,,State School,,,,,Cnr Kennedy & Normanby Streets,Dingo,4702,Principal,Cnr Kennedy & Normanby Streets,Dingo,,4702,05,(07) 4935 9169,,(07) 4935 9206,www.dingoss.eq.edu.au,PY,06,Central Queensland,Flynn,Gregory,Central Highlands (R),0266,Dingo State School,State School
0267,Mount Crosby State School,-27.550919,152.807199,19.42730983,1,,,,State School,,,,,Mount Crosby Road,Karana Downs,4306,Principal,Mount Crosby Road,Karana Downs,,4306,09,(07) 3813 2222,,(07) 3813 2200,www.mtcrosbyss.eq.edu.au,PY,06,Metropolitan,Ryan,Moggill,Brisbane (C),0267,Mount Crosby State School,State School
0271,Tarampa State School,-27.486907,152.546057,43.8460631,1,,,,State School,,,,18,Manthey Road,Tarampa,4311,Principal,18 Manthey Road,Tarampa,,4311,06,(07) 5427 8444,,(07) 5426 1701,www.tarampass.eq.edu.au,PY,06,Metropolitan,Blair,Ipswich West,Somerset (R),0271,Tarampa State School,State School
0273,Wellington Point State School,-27.490834,153.239349,24.54206136,1,,,,State School,,,,476,Main Road,Wellington Point,4160,Principal,476 Main Road,Wellington Point,,4160,09,(07) 3286 0666,,(07) 3286 0600,www.wellpoinss.eq.edu.au,PY,06,South East,Bowman,Cleveland,Redland (C),0273,Wellington Point State School,State School
0274,Aurukun Campus of CYAAA,-13.353032,141.729393,1958.645258,3,,,,Campus,,,,,Wuungkam Street,Aurukun,4871,Head of Campus,c/- Aurukun Post Office,Aurukun,,4871,08,(07) 4083 4333,,(07) 4060 6143,www.cyaaa.eq.edu.au,0P,06,Far North Queensland,Leichhardt,Cook,Aurukun (S),8009,Cape York Aboriginal Australian Academy,State School
0275,Zillmere State School,-27.36477,153.037452,14.36065803,1,,,,State School,,,,,Murphy Road,Zillmere,4034,Principal,PO Box 180,Zillmere,,4034,06,(07) 3863 8333,,(07) 3863 8300,www.zillmeress.eq.edu.au,PY,06,Metropolitan,Lilley,Nudgee,Brisbane (C),0275,Zillmere State School,State School
0276,Jamboree Heights State School,-27.554507,152.929351,9.629198835,1,,,,State School,,,,35,Beanland Street,Jamboree Heights,4074,Principal,35 Beanland Street,Jamboree Heights,,4074,09,(07) 3725 5666,,(07) 3725 5600,www.jambheigss.eq.edu.au,0P,06,Metropolitan,Oxley,Mount Ommaney,Brisbane (C),0276,Jamboree Heights State School,State School
0277,Kalkie State School,-24.845894,152.397098,299.5785104,2,,,,State School,,,,,Bargara Road,Kalkie,4670,Principal,PO Box 6226,Bundaberg East,,4670,08,(07) 4150 7444,,(07) 4150 7400,www.kalkiess.eq.edu.au,PY,06,North Coast,Hinkler,Burnett,Bundaberg (R),0277,Kalkie State School,State School
0278,Carbrook State School,-27.677651,153.235185,32.09906363,1,,,,State School,,,,,Redland Bay Road,Carbrook,4130,Principal,Redland Bay Road,Carbrook,,4130,08,(07) 3209 0888,,(07) 3209 0800,www.carbrookss.eq.edu.au,PY,06,South East,Forde,Redlands,Logan (C),0278,Carbrook State School,State School
0279,Kolan South State School,-24.935076,152.175705,295.1623388,2,,,,State School,,,,2297,Gin Gin Road,South Kolan,4670,Principal,2297 Gin Gin Road,South Kolan,Bundaberg,4670,06,(07) 4157 7361,,(07) 4157 7289,www.kolasoutss.eq.edu.au,PY,06,North Coast,Flynn,Burnett,Bundaberg (R),0279,Kolan South State School,State School
0281,Northgate State School,-27.398492,153.070915,12.64063953,1,,,,State School,,,,128,Amelia Street,Nundah,4013,Principal,128 Amelia Street,Nundah,,4012,07,(07) 3370 2333,,(07) 3370 2300,www.northgatess.eq.edu.au,PY,06,Metropolitan,Lilley,Nudgee,Brisbane (C),0281,Northgate State School,State School
0284,Mount Cotton State School,-27.621094,153.237496,28.54247978,1,,,,State School,,,,1246,Mount Cotton Road,Mount Cotton,4165,Principal,1246 Mount Cotton Road,Mount Cotton,,4165,09,(07) 3822 0444,,(07) 3822 0400,www.mtcottonss.eq.edu.au,PY,06,South East,Bowman,Redlands,Redland (C),0284,Mount Cotton State School,State School
0285,Walloon State School,-27.60605,152.661749,35.01375387,1,,,,State School,,,,,Karrabin-Rosewood Road,Walloon,4306,Principal,MS 592 Walloon,via Ipswich,,4306,07,(07) 5461 8333,,(07) 5461 8300,www.walloonss.eq.edu.au,PY,06,Metropolitan,Blair,Ipswich West,Ipswich (C),0285,Walloon State School,State School
0286,Payne Road State School,-27.449371,152.951404,5.698438233,1,,,,State School,,,,171,Payne Road,The Gap,4061,Principal,PO Box 33,The Gap,,4061,07,(07) 3511 3111,,(07) 3511 3100,www.paynroadss.eq.edu.au,PY,06,Metropolitan,Ryan,Ashgrove,Brisbane (C),0286,Payne Road State School,State School
0287,The Willows State School,-19.304544,146.722627,1111.632742,3,,,,State School,,,,,Bilberry Street,Kirwan,4817,Principal,PO Box 563,Thuringowa Central,,4817,10,(07) 4799 1333,,(07) 4723 4665,www.thewillowsss.eq.edu.au,PY,06,North Queensland,Herbert,Thuringowa,Townsville (C),0287,The Willows State School,State School
0289,Cunnamulla P-12 State School,-28.071361,145.679173,722.0759463,2,,,,State School,,,,17,Francis Street,Cunnamulla,4490,Principal,PO Box 74,Cunnamulla,,4490,08,(07) 4655 8333,,(07) 4655 8300,www.cunnamullap12ss.eq.edu.au,0P,12,Darling Downs South West,Maranoa,Warrego,Paroo (S),0289,Cunnamulla P-12 State School,State School
0291,Mornington Island State School,-16.666371,139.183349,1860.40863,3,,,,State School,,,,,Lardil Street - Mornington Island,Wellesley Islands,4892,Principal,Lardil Street,Mornington Island Gununa,Wellesley Islands,4892,10,(07) 4747 9333,,(07) 4745 7240,www.mornislass.eq.edu.au,0P,10,North Queensland,Kennedy,Mount Isa,Mornington (S),0291,Mornington Island State School,State School
0292,Windera State School,-26.053304,151.82931,196.7281995,2,,,,State School,,,,,Murgon-Gayndah Road,Windera,4605,Principal,MS 571,via Murgon,,4605,05,(07) 4168 6153,,(07) 4168 6294,www.winderass.eq.edu.au,PY,06,Darling Downs South West,Wide Bay,Callide,South Burnett (R),0292,Windera State School,State School
0293,Crow's Nest State School,-27.265185,152.051137,95.98084204,1,,,,State School,,,,1,Littleton Street,Crows Nest,4355,Principal,1 Littleton Street,Crows Nest,,4355,09,(07) 4698 3111,,(07) 4698 3100,www.crownestss.eq.edu.au,PY,10,Darling Downs South West,Maranoa,Nanango,Toowoomba (R),0293,Crow's Nest State School,State School
0294,Minden State School,-27.554245,152.543413,44.7220984,1,,,,State School,,,,1032,Lowood-Minden Road,Minden,4311,Principal,1032 Lowood-Minden Road,Minden,,4311,06,(07) 5425 7222,,(07) 5426 8533,www.mindenss.eq.edu.au,PY,06,Metropolitan,Blair,Ipswich West,Somerset (R),0294,Minden State School,State School
0295,Tannymorel State School,-28.295071,152.248805,115.696875,1,,,,State School,,,,1,Oak Street,Tannymorel,4372,Principal,MS 508,Warwick,,4370,05,(07) 4664 4190,,(07) 4664 4258,www.tannymorss.eq.edu.au,PY,06,Darling Downs South West,Maranoa,Southern Downs,Southern Downs (R),0295,Tannymorel State School,State School
0296,Ascot State School,-27.432947,153.056093,8.829581757,1,,,,State School,Y,,,,Pringle Street,Ascot,4007,Principal,Pringle Street,Ascot,,4007,09,(07) 3326 9333,,(07) 3326 9300,www.ascotss.eq.edu.au,PY,06,Metropolitan,Brisbane,Clayfield,Brisbane (C),0296,Ascot State School,State School
0297,Gowrie State School,-27.491476,151.891923,108.3670951,1,,,,State School,,,,,Old Homebush Road,Gowrie Junction,4352,Principal,Old Homebush Road,Gowrie Junction,,4352,07,(07) 4698 6888,,(07) 4698 6800,www.gowriess.eq.edu.au,PY,06,Darling Downs South West,Groom,Condamine,Toowoomba (R),0297,Gowrie State School,State School
0298,Gin Gin State School,-24.992419,151.954785,295.9819715,2,,,,State School,,,,13,May Street,Gin Gin,4671,Principal,PO Box 209,Gin Gin,,4671,08,(07) 4133 2333,,(07) 4133 2325,www.ginginss.eq.edu.au,PY,06,North Coast,Flynn,Callide,Bundaberg (R),0298,Gin Gin State School,State School
0299,Blackall State School,-24.425596,145.470046,825.08897,2,,,,State School,,,,,Cnr Hawthorne and Shamrock Streets,Blackall,4472,Principal,PO Box 136,Blackall,,4472,08,(07) 4657 7333,,(07) 4657 7300,www.blackallss.eq.edu.au,PY,12,Central Queensland,Maranoa,Gregory,Blackall Tambo (R),0299,Blackall State School,State School
0300,Mount Larcom State School,-23.807569,150.974215,456.2910187,2,,,,State School,,,,,Raglan Street,Mount Larcom,4695,Principal,Raglan Street,Mount Larcom,,4695,07,(07) 4970 2333,,(07) 4975 1211,www.mtlarcomss.eq.edu.au,PY,10,Central Queensland,Flynn,Gladstone,Gladstone (R),0300,Mount Larcom State School,State School
0301,Edens Landing State School,-27.705589,153.170645,30.08955031,1,,,,State School,,,,,Jamie Nicolson Avenue,Edens Landing,4207,Principal,PO Box 1454,Beenleigh,,4207,09,(07) 3826 0333,,(07) 3826 0300,www.edenslandingss.eq.edu.au,PY,06,South East,Forde,Waterford,Logan (C),0301,Edens Landing State School,State School
0303,Townsville South State School,-19.263025,146.826783,1109.422602,3,,,,State School,,,,78,Tully Street,South Townsville,4810,Principal,78 Tully Street,South Townsville,,4810,06,(07) 4726 4111,,(07) 4721 4560,www.townsoutss.eq.edu.au,PY,06,North Queensland,Herbert,Townsville,Townsville (C),0303,Townsville South State School,State School
0304,Muttaburra State School,-22.59457,144.543306,1009.506701,3,,,,State School,,,,42,Sword Street,Muttaburra,4732,Principal,PO Box 105,Muttaburra,,4732,05,(07) 4658 7289,,(07) 4658 7239,www.muttaburss.eq.edu.au,PY,06,Central Queensland,Maranoa,Gregory,Barcaldine (R),0304,Muttaburra State School,State School
0305,Heatley State School,-19.293138,146.749898,1111.092655,3,,,,State School,,,,410,Fulham Road,Heatley,4814,Principal,PO Box 283,Aitkenvale,,4814,09,(07) 4759 5333,,(07) 4759 5300,www.heatleyss.eq.edu.au,0P,06,North Queensland,Herbert,Mundingburra,Townsville (C),0305,Heatley State School,State School
0309,Mooloolah State School,-26.76909,152.957999,79.89338321,1,,,,State School,,,,,King Road,Mooloolah Valley,4553,Principal,King Road,Mooloolah,,4553,07,(07) 5413 6333,,(07) 5413 6300,www.mooloolahss.eq.edu.au,PY,06,North Coast,Fisher,Caloundra,Sunshine Coast (R),0309,Mooloolah State School,State School
0310,Eton State School,-21.264501,148.976348,802.3155869,2,,,,State School,,,,,Prospect Street,Eton,4741,Principal,Prospect Street,Eton,,4741,06,(07) 4954 2111,,(07) 4954 2100,www.etonss.eq.edu.au,PY,06,Central Queensland,Capricornia,Mirani,Mackay (R),0310,Eton State School,State School
0311,Brookstead State School,-27.757589,151.45065,154.6603604,2,,,,State School,,,,30,Ware Street,Brookstead,4364,Principal,PO Box 8,Brookstead,,4364,05,(07) 4693 9200,,(07) 4693 9180,www.brookstess.eq.edu.au,PY,06,Darling Downs South West,Groom,Condamine,Toowoomba (R),0311,Brookstead State School,State School
0312,Aramac State School,-22.974584,145.242949,926.4510179,2,,,,State School,,,,69,Porter Street,Aramac,4726,Principal,PO Box 92,Aramac,,4726,07,(07) 4651 3177,,(07) 4651 3210,www.aramacss.eq.edu.au,PY,10,Central Queensland,Maranoa,Gregory,Barcaldine (R),0312,Aramac State School,State School
0313,Glenella State School,-21.121031,149.148706,807.6724934,2,,,,State School,,,,,Hill End Road,Glenella,4740,Principal,35-55 Hill End Road,Glenella,Mackay,4740,06,(07) 4969 2333,,(07) 4969 2300,www.glenellass.eq.edu.au,PY,06,Central Queensland,Dawson,Whitsunday,Mackay (R),0313,Glenella State School,State School
0316,Blenheim State School,-27.650275,152.331972,67.40431759,1,,,,State School,,,,81,Blenheim Road,Blenheim,4341,Principal,81 Blenheim Road,Blenheim,,4341,06,(07) 5466 4265,,(07) 5466 4382,www.blenheimss.eq.edu.au,PY,06,Darling Downs South West,Wright,Lockyer,Lockyer Valley (R),0316,Blenheim State School,State School
0317,Back Plains State School,-27.891876,151.783898,127.0452465,2,,,,State School,,,,874,Clifton-Pittsworth Highway,Back Plains,4361,Principal,MS 29,Clifton,,4361,05,(07) 4695 8571,,(07) 4695 8519,www.backplainss.eq.edu.au,PY,06,Darling Downs South West,Maranoa,Condamine,Toowoomba (R),0317,Back Plains State School,State School
0318,Dalveen State School,-28.490157,151.973061,149.7354279,2,,,,State School,,,,40,Pine Crescent,Dalveen,4374,Principal,c/- Post Office,Dalveen,,4374,05,(07) 4685 2355,,(07) 4685 2457,www.dalveenss.eq.edu.au,PY,06,Darling Downs South West,Maranoa,Southern Downs,Southern Downs (R),0318,Dalveen State School,State School
0319,Burnett Heads State School,-24.771497,152.414774,307.3605888,2,,,,State School,,,,,Burnett Heads Road,Burnett Heads,4670,Principal,PO Box 9008,Burnett Heads,Bundaberg,4670,07,(07) 4130 2333,,(07) 4130 2300,www.burnheadss.eq.edu.au,PY,06,North Coast,Hinkler,Burnett,Bundaberg (R),0319,Burnett Heads State School,State School
0320,Marburg State School,-27.56241,152.593709,40.01966736,1,,,,State School,,,,,Louisa Street,Marburg,4346,Principal,PO Box 42,Marburg,,4346,05,(07) 5464 4218,,(07) 5464 4700,www.marburgss.eq.edu.au,PY,06,Metropolitan,Blair,Ipswich West,Ipswich (C),0320,Marburg State School,State School
0324,Macknade State School,-18.577249,146.25186,1206.378507,3,,,,State School,,,,79,Farrell Drive,Macknade,4850,Principal,PO Box 60,Macknade,via Ingham,4850,05,(07) 4777 2709,,(07) 4777 2705,www.macknadess.eq.edu.au,PY,06,North Queensland,Kennedy,Hinchinbrook,Hinchinbrook (S),0324,Macknade State School,State School
0329,Lawnton State School,-27.281618,152.974965,22.89247929,1,,,,State School,,,,,Todds Road,Lawnton,4501,Principal,PO Box 183,Lawnton,,4501,07,(07) 3481 4888,,(07) 3481 4800,www.lawntonss.eq.edu.au,PY,06,North Coast,Dickson,Pine Rivers,Moreton Bay (R),0329,Lawnton State School,State School
0330,Doomadgee State School,-17.941233,138.828059,1796.526897,3,,,,State School,,,,,Goodeedawa Road,Doomadgee,4830,Principal,c/-Post Office,Doomadgee,,4830,10,(07) 4742 9111,,(07) 4745 8135,www.doomadgeess.eq.edu.au,0P,10,North Queensland,Kennedy,Mount Isa,Doomadgee (S),0330,Doomadgee State School,State School
0331,Oakleigh State School,-27.435556,152.986653,5.737305406,1,,,,State School,,,,,Buxton Street,Ashgrove,4060,Principal,Buxton Street,Ashgrove,,4060,08,(07) 3510 2888,,(07) 3510 2800,www.oakleighss.eq.edu.au,PY,06,Metropolitan,Brisbane,Ashgrove,Brisbane (C),0331,Oakleigh State School,State School
0333,Boonah State School,-27.99741,152.680435,64.43450314,1,,,,State School,,,,,Park Street,Boonah,4310,Principal,PO Box 73,Boonah,,4310,07,(07) 5460 6333,,(07) 5460 6300,www.boonahss.eq.edu.au,PY,06,South East,Wright,Beaudesert,Scenic Rim (R),0333,Boonah State School,State School
0334,Greenvale State School,-18.999076,144.980704,1248.317855,3,,,,State School,,,,,Cassia Court,Greenvale,4816,Principal,PO Box 2,Greenvale,,4816,05,(07) 4788 4126,,(07) 4788 4105,www.greenvaless.eq.edu.au,PY,06,North Queensland,Kennedy,Dalrymple,Charters Towers (R),0334,Greenvale State School,State School
0336,Ormeau State School,-27.800442,153.276274,44.79101995,1,,,,State School,Y,,,29,Mirambeena Drive,Pimpama,4209,Principal,29 Mirambeena Drive,Pimpama,,4209,10,(07) 5546 6500,,(07) 5546 7247,www.ormeauss.eq.edu.au,PY,06,South East,Fadden,Coomera,Gold Coast (C),0336,Ormeau State School,State School
0337,Glenview State School,-26.765568,153.013785,80.25282642,1,,,,State School,,,,6,Leeding Road,Glenview,4553,Principal,6 Leeding Road,Glenview,via Mooloolah,4553,07,(07) 5439 6777,,(07) 5439 6700,www.glenviewss.eq.edu.au,PY,06,North Coast,Fisher,Caloundra,Sunshine Coast (R),0337,Glenview State School,State School
0339,Bray Park State School,-27.293318,152.975039,21.59416321,1,,,,State School,,,,,Hopetoun Street,Bray Park,4500,Principal,PO Box 181,Lawnton,,4501,09,(07) 3480 7333,,(07) 3480 7300,www.brayparkss.eq.edu.au,PY,06,North Coast,Dickson,Pine Rivers,Moreton Bay (R),0339,Bray Park State School,State School
0341,Miles State School,-26.656557,150.18542,292.6695774,2,,,,State School,Y,,,,Constance Street,Miles,4415,Principal,PO Box 63,Miles,,4415,07,(07) 4628 0333,,(07) 4627 2219,www.milesss.eq.edu.au,0P,06,Darling Downs South West,Maranoa,Warrego,Western Downs (R),0341,Miles State School,State School
0342,Duaringa State School,-23.716044,149.667938,535.4789893,2,,,,State School,,,,,Charlotte Street,Duaringa,4712,Principal,PO Box 6,Duaringa,,4712,05,(07) 4935 7125,,(07) 4935 7026,www.duaringass.eq.edu.au,PY,06,Central Queensland,Flynn,Gregory,Central Highlands (R),0342,Duaringa State School,State School
0343,Kalbar State School,-27.943123,152.62347,62.268901,1,,,,State School,Y,,,,George Street,Kalbar,4309,Principal,PO Box 17,Kalbar,,4309,07,(07) 5469 9333,,(07) 5469 9300,www.kalbarss.eq.edu.au,PY,06,South East,Wright,Beaudesert,Scenic Rim (R),0343,Kalbar State School,State School
0344,Bluff State School,-23.581245,149.068079,585.9735904,2,,,,State School,,,,,Main Street,Bluff,4702,Principal,Main Street,Bluff,,4702,05,(07) 4982 9167,,(07) 4982 9324,www.bluffss.eq.edu.au,PY,06,Central Queensland,Flynn,Gregory,Central Highlands (R),0344,Bluff State School,State School
0345,Howard State School,-25.322864,152.557444,244.4683385,2,,,,State School,,,,108,William Street,Howard,4659,Principal,108 William Street,Howard,,4659,07,(07) 4193 2333,,(07) 4129 0678,www.howardss.eq.edu.au,PY,06,North Coast,Hinkler,Maryborough,Fraser Coast (R),0345,Howard State School,State School
0349,Landsborough State School,-26.803779,152.964419,76.01533381,1,,,,State School,,,,41,Gympie Street North,Landsborough,4550,Principal,41 Gympie Street North,Landsborough,,4550,07,(07) 5436 2777,,(07) 5436 2700,www.landsborss.eq.edu.au,PY,06,North Coast,Fisher,Caloundra,Sunshine Coast (R),0349,Landsborough State School,State School
0350,Woongarra State School,-24.878694,152.405796,295.8303522,2,,,,State School,,,,468,Elliott Heads Road,Woongarra,4670,Principal,468 Elliott Heads Road,Bundaberg,,4670,08,(07) 4150 6333,,(07) 4155 6198,www.woongarrass.eq.edu.au,PY,06,North Coast,Hinkler,Burnett,Bundaberg (R),0350,Woongarra State School,State School
0352,Camira State School,-27.621789,152.915277,16.72062867,1,,,,State School,,,,184-202,Old Logan Road,Camira,4300,Principal,PO Box 2185,Gailes,,4300,09,(07) 3381 4888,,(07) 3381 4800,www.camirass.eq.edu.au,PY,06,Metropolitan,Oxley,Inala,Ipswich (C),0352,Camira State School,State School
0353,Walkerston State School,-21.159064,149.064979,808.0767212,2,,,,State School,,,,,Dutton Street,Walkerston,4751,Principal,PO Box 288,Walkerston,,4751,08,(07) 4959 4333,,(07) 4959 3111,www.walkerstonss.eq.edu.au,PY,06,Central Queensland,Capricornia,Mirani,Mackay (R),0353,Walkerston State School,State School
0354,Emerald State School,-23.523568,148.160998,654.9278327,2,,,,State School,,,,,Anakie Street,Emerald,4720,Principal,PO Box 1783,Emerald,,4720,08,(07) 4983 9666,,(07) 4983 9600,www.emeraldss.eq.edu.au,PY,06,Central Queensland,Flynn,Gregory,Central Highlands (R),0354,Emerald State School,State School
0355,Currajong State School,-19.280247,146.773462,1110.913352,3,,,,State School,,,,140,Palmerston Street,Gulliver,4812,Principal,140 Palmerston Street,Currajong,,4812,09,(07) 4758 0666,,(07) 4758 0600,www.currajongss.eq.edu.au,PY,06,North Queensland,Herbert,Mundingburra,Townsville (C),0355,Currajong State School,State School
0356,Mabel Park State School,-27.640232,153.128014,21.76416404,1,,,,State School,,,,,Borman Street,Slacks Creek,4127,Principal,PO Box 2798,Logan City DC,,4114,10,(07) 3386 5333,,(07) 3386 5300,www.mabelparkss.eq.edu.au,PY,06,South East,Rankin,Waterford,Logan (C),0356,Mabel Park State School,State School
0357,Augathella State School,-25.798676,146.5841,663.6927952,2,,,,State School,,,,,Cavanagh Street,Augathella,4477,Principal,PO Box 33,Augathella,,4477,05,(07) 4654 5120,,(07) 4654 5266,www.augathelss.eq.edu.au,PY,06,Darling Downs South West,Maranoa,Warrego,Murweh (S),0357,Augathella State School,State School
0358,Springwood Road State School,-27.607697,153.129133,19.1463282,1,,,,State School,,,,94-120,Springwood Road,Rochedale South,4127,Principal,PO Box 1817,Springwood,,4127,09,(07) 3457 8333,,(07) 3341 9481,www.spriroadss.eq.edu.au,PY,06,South East,Rankin,Springwood,Logan (C),0358,Springwood Road State School,State School
0359,Harris Fields State School,-27.630199,153.115547,20.12826477,1,,,,State School,,,,10-38,Smith Road,Woodridge,4114,Principal,P O Box 996,Slacks Creek,,4127,09,(07) 3387 1222,,(07) 3387 1200,www.harrfielss.eq.edu.au,PY,06,South East,Rankin,Woodridge,Logan (C),0359,Harris Fields State School,State School
0360,Normanton State School,-17.672966,141.079627,1637.001176,3,,,,State School,,,,,Little Brown Street,Normanton,4890,Principal,PO Box 28,Normanton,,4890,09,(07) 4769 7222,,(07) 4745 1322,www.normantonss.eq.edu.au,PY,10,North Queensland,Kennedy,Mount Isa,Carpentaria (S),0360,Normanton State School,State School
0361,Two Mile State School,-26.17029,152.642792,150.4198869,2,,,,State School,,,,288,Bruce Highway North,Two Mile,4570,Principal,MS 483 Chatsworth Road,Gympie,,4570,06,(07) 5489 0222,,(07) 5482 2665,www.twomiless.eq.edu.au,PY,06,North Coast,Wide Bay,Gympie,Gympie (R),0361,Two Mile State School,State School
0363,Nambour State School,-26.62143,152.964562,96.28104163,1,,,,State School,,,,,Coronation Avenue,Nambour,4560,Principal,PO Box 30,Nambour,,4560,08,(07) 5459 0333,,(07) 5459 0300,www.nambourss.eq.edu.au,PY,06,North Coast,Fairfax,Nicklin,Sunshine Coast (R),0363,Nambour State School,State School
0366,Ipswich West State School,-27.621092,152.750822,27.94169957,1,,,,State School,,,,,Cnr Omar and Keogh Streets,West Ipswich,4305,Principal,Cnr Omar and Keogh Streets,West Ipswich,,4305,07,(07) 3813 5222,,(07) 3813 5200,www.ipswwestss.eq.edu.au,PY,06,Metropolitan,Blair,Ipswich,Ipswich (C),0366,Ipswich West State School,State School
0368,Southport State School,-27.970422,153.400122,67.18256502,1,,,,State School,,,,215,Queen Street,Southport,4215,Principal,215 Queen Street,Southport,,4215,09,(07) 5531 9111,,(07) 5531 9199,www.southporss.eq.edu.au,PY,06,South East,Moncrieff,Southport,Gold Coast (C),0368,Southport State School,State School
0369,Caboolture State School,-27.082934,152.948542,45.12370126,1,,,,State School,,,,12,George Street,Caboolture,4510,Principal,12 George Street,Caboolture,,4510,09,(07) 5431 4555,,(07) 5431 4500,www.cabooltuss.eq.edu.au,PY,06,North Coast,Longman,Pumicestone,Moreton Bay (R),0369,Caboolture State School,State School
0370,Woodford State School,-26.961481,152.78065,62.01293403,1,,,,State School,,,,171,Archer Street,Woodford,4514,Principal,PO Box 1012,Woodford,,4514,09,(07) 5422 5333,,(07) 5422 5300,www.woodfordss.eq.edu.au,PY,10,North Coast,Longman,Glass House,Moreton Bay (R),0370,Woodford State School,State School
0371,Kedron State School,-27.406339,153.034884,9.981532593,1,,,,State School,,,,,Leckie Road,Kedron,4031,Principal,PO Box 53,Kedron,,4031,08,(07) 3621 3444,,(07) 3621 3400,www.kedronss.eq.edu.au,PY,06,Metropolitan,Lilley,Clayfield,Brisbane (C),0371,Kedron State School,State School
0372,Yuleba State School,-26.614401,149.381565,370.3046271,2,,,,State School,,,,,Perry Street,Yuleba,4427,Principal,Perry Street,Yuleba,,4427,05,(07) 4623 5100,,(07) 4623 5321,www.yulebass.eq.edu.au,PY,06,Darling Downs South West,Maranoa,Warrego,Maranoa (R),0372,Yuleba State School,State School
0373,Pittsworth State School,-27.718463,151.6342,136.1027263,2,,,,State School,,,,,Hume Street,Pittsworth,4356,Principal,PO Box 212,Pittsworth,,4356,08,(07) 4619 8333,,(07) 4693 3052,www.pittsworthss.eq.edu.au,0P,06,Darling Downs South West,Groom,Condamine,Toowoomba (R),0373,Pittsworth State School,State School
0377,Mount Samson State School,-27.29401,152.850205,25.54762505,1,,,,State School,,,,1060,Winn Road,Mount Samson,4520,Principal,1060 Winn Road,Mount Samson,,4520,07,(07) 3289 4240,,(07) 3289 4170,www.mtsamsonss.eq.edu.au,PY,06,North Coast,Dickson,Ferny Grove,Moreton Bay (R),0377,Mount Samson State School,State School
0378,McDowall State School,-27.388122,152.989418,10.99901774,1,,,,State School,Y,,,1018,Rode Road,Mcdowall,4053,Principal,PO Box 493,Everton Park,,4053,10,(07) 3872 5333,,(07) 3872 5300,www.mcdowallss.eq.edu.au,PY,06,Metropolitan,Lilley,Everton,Brisbane (C),0378,McDowall State School,State School
